"start","content"
"0.0"," Hello guys and welcome all to the Spiden certification course."
"8.52"," In our previous session we learned about Num by Array Mathematics in which we covered"
"13.120000000000001"," various functions such as Sum, Subtract, Multiply, Divide, Exponent, Log etc."
"20.48"," Right, we also covered the concept of Broadcasting."
"23.2"," So I hope all these things are clear to you."
"25.2"," In case you have any doubt, feel free to reach out and telepath 24, 7 and we will try to"
"29.52"," resolve your query at the earliest."
"31.84"," So this was about our previous session."
"33.76"," So in our today's session we will be learning about indexing and slicing and python and"
"37.879999999999995"," we will see how to select certain elements from the array."
"41.16"," So let's start with what exactly is indexing and slicing?"
"44.6"," Well, indexing just refers to a Poison."
"47.480000000000004"," For example, if you are storing some numbers or a string in an array, so each cell of"
"53.32"," an array has some index number associated to it."
"56.64"," For example, the image shown on your screen represents an array in which each cell has"
"61.52"," a different character."
"63.120000000000005"," So we have Monty Python stored in an array."
"66.76"," So here index number of m is 0, 0, 1 and so on till n is 11."
"73.48"," So this is the index number when you are going from top to down."
"76.96000000000001"," Okay."
"77.96000000000001"," And suppose if you directly want to extract the last character from the string and you"
"81.4"," don't know what is the length of the string."
"83.4"," So in that case, you can use the negative index number."
"86.60000000000001"," It starts from minus 1 at the end and goes till minus 12 at the beginning."
"92.32000000000001"," Let me just show you an example and make things more clear to you."
"95.2"," So there's a jippet anode book."
"96.72"," So let's define an array a equal Monty Python."
"100.0"," So each character is stored in a different cell."
"102.44"," Okay."
"103.44"," So now what if I want to extract Monty from here?"
"106.24000000000001"," So how will I do that?"
"107.4"," So let's define a of Monty that m m starts from cell number 0 and it will end till m o n"
"114.4"," t y 0 1 2 3 4 and 5."
"118.72"," So before the colon, we write the part which is included."
"122.16000000000001"," So m is included."
"123.48"," So after the colon, that is cell with index number 5 is not included."
"127.76"," So just before 5."
"129.72"," So it's like 0 to 4."
"131.6"," Let's see the output."
"132.6"," So here we got the output as m o n t y."
"135.32"," Now what if I want to extract, let's say these characters start from 0 1 2."
"141.07999999999998"," Right."
"142.07999999999998"," Start from 2 ends at 3 4 5 6 7 8 and 9."
"146.88"," So I'll just write 0 to start from 2 and end before 9."
"151.64"," So this was my requirement and I got the output as n t y p y t."
"163.6"," So this was a very basic example of indexing and slicing and Python."
"167.68"," Let's move ahead to learn more about it."
"169.64"," So let's learn how to slice our three cross three dimensional area with the numbers"
"173.48"," 1 2 3 4 5 6 7 8 and 9 stored in them."
"177.28"," Okay."
"178.28"," So let's learn how to extract or slice the area."
"181.0"," So what if I want to extract the selected element?"
"183.51999999999998"," So here my selection is in first row."
"186.51999999999998"," Right."
"187.51999999999998"," That is 0 with index."
"188.51999999999998"," So I can directly extract with a of 0."
"190.56"," So if I write a of 0, this includes all the element from the first row."
"194.24"," That is 1 2 3."
"195.48"," But when I write colon 1, it means you don't have to include 1."
"199.8"," That is whatever part comes after colon, we have to exclude that part."
"204.64000000000001"," That is we have to take number just before that."
"207.08"," That is if colon 1 is there, so we'll take till 0."
"210.52"," And this will extract the first row from the array."
"213.32"," The first one, it extracts all the elements from the first row and next one, it extracts"
"217.72"," the first row from the entire array."
"220.07999999999998"," What if I want to select these elements?"
"222.32"," So here my selection is in the first row."
"224.44"," Right."
"224.79999999999998"," That is 0 with index."
"226.28"," So if I write a of colon 1, now how to extract this selected element?"
"230.83999999999997"," Well, in this, I know that my selection lies in the first row."
"234.04"," Right."
"234.44"," That is 0 with index."
