"start","content"
"0.0"," Hello guys and welcome back to Python certification course."
"8.6"," In our previous session we learned about how to import and analyze your data set."
"13.120000000000001"," Right?"
"14.120000000000001"," So I hope those things are clear to you guys."
"16.2"," So moving on ahead, our today's session will be on cleaning the data set."
"20.400000000000002"," So in this session you learn about what does meant by data cleaning and what are the"
"24.400000000000002"," various methods that you can use to clean your data."
"27.76"," So I hope the agenda is clear to you guys."
"29.76"," So without delaying any further, let's see what exactly is data cleaning."
"34.32"," So data cleaning or data cleansing is a process of detecting, correcting or removing corrupt"
"39.6"," or inaccurate records from a data set table or any database."
"44.24"," It also refers to identifying complete incorrect, inaccurate or irrelevant parts of our data"
"49.400000000000006"," and then replacing it or modifying it."
"51.84"," This is what a data cleaning is."
"54.0"," So let's see how we can clean our data."
"56.24"," So the first thing that we can do to clean our data is we can rename the column."
"60.160000000000004"," Okay."
"61.160000000000004"," So in our data set we had a column as unnamed, right?"
"64.64"," So instead of using the column name as unnamed, we can replace it by name of the model,"
"70.4"," which represents the exact name of the column as the column contained different model of"
"75.0"," the car."
"76.0"," Right?"
"77.0"," So here what we are doing, we are renaming the column unnamed to model."
"79.92"," So as you can see here as an output, we got model up here."
"84.04"," Okay?"
"85.04"," This is the very first thing that you can do while cleaning your data."
"87.88000000000001"," You can rename the attributes."
"90.28"," Next is what if you have some null values in your data?"
"93.56"," So for treating null values, what you can do, you can fill the null values with the mean"
"97.4"," of the column and there's how we do it."
"100.0"," So cards dot Qsec."
"102.36000000000001"," So as we have analyzed in our previous session that Qsec had 29 non null records, right?"
"109.60000000000001"," So which it meant that it had three null values in it."
"113.0"," So we replaced all those null values with the mean of the Qsec column."
"117.8"," So what we did, we took the mean of the entire 29's and whatever value we got for the mean,"
"124.32"," we replaced all the null values with that particular value."
"127.84"," Okay?"
"128.84"," So replacing the missing data with the mean value will help analyzing the data in a better"
"132.64"," way."
"133.64"," Okay?"
"134.64"," So there's how we can replace the null values with the mean of the column."
"137.32"," Next is drop the unwanted column."
"139.44"," So here we can drop all those unwanted column which do not add any value in analyzing the"
"143.88"," data."
"144.88"," For example, we had serial number previously, right?"
"147.64"," But the serial number was not adding any value to our analysis part."
"151.52"," So for the further processing of the data, we can avoid or we can drop the column of serial"
"156.28"," number."
"157.28"," Okay?"
"158.28"," So how we can drop any column?"
