"start","content"
"0.0"," So in this Python certification series we'll learn about Python variable and Python token."
"10.16"," Let's discuss them one by one."
"12.52"," So our first topic is Python variable."
"15.200000000000001"," How do you think the values are assigned?"
"17.16"," Well for assigning the values there are two different methods."
"20.36"," First is assigning single value to a variable and the next is assigning multiple values"
"24.96"," to a variable."
"26.88"," So let's start with assigning single value to a variable."
"32.6"," You know what?"
"33.6"," Unlike Java or C++ you don't have to add any data type for a variable."
"38.64"," Just specify the name of the variable for example a equal 10."
"42.36"," So depending on your data, Python will automatically detect the data type of your variable."
"47.2"," Which in this case is integer."
"49.64"," Alright."
"50.64"," Let's see other example."
"52.8"," Suppose we have a name as Victor."
"55.56"," So Python will automatically detect that this name variable is of data type string."
"61.24"," Since it's stored the string value."
"63.480000000000004"," Alright."
"64.48"," Next we have salary as 2000.23."
"68.68"," So since 2000.23 is nothing but a floating type."
"72.36"," So automatically Python will detect that salary is of a data type float."
"77.28"," You don't have to specify a data type to a variable."
"80.4"," Alright."
"81.4"," Let me just show you this example in our Jupyter notebook."
"85.32"," For example, I need to store our integer value."
"88.63999999999999"," So I'll name a variable like a equal 10."
"92.03999999999999"," 10 is integer and I'm not specifying any data type for it."
"95.28"," Right."
"96.28"," Hit and down."
"97.67999999999999"," Since no error is appearing."
"99.08"," So I guess it's correct."
"102.39999999999999"," But what if I just write int a equal 10."
"109.32"," So as you can see it gave me an invalid syntax."
"112.2"," So you cannot use any data type before a variable."
"115.84"," Alright."
"116.84"," Next what if I want to store a string variable just like name equal john."
"125.32000000000001"," Alright."
"126.32000000000001"," Hit and down."
"128.8"," Similarly for our floating data type."
"131.8"," Salary or any variable name equal."
"135.6"," So now that you have learned how you can assign a value to a variable."
"149.84"," Let's see how you can have multiple assignment to a same variable."
"153.56"," Alright."
"154.56"," So let's suppose you are signing three variables as equal 10."
"160.72"," 3 equal 10 and again C equals 10."
"166.35999999999999"," So here we have three variables and what you have to do you have to assign the same value"
"171.64"," to all of them."
"173.16"," So instead of assigning value one by one what you can just write you can just write a equal"
"178.36"," b equal C equal 10."
"181.72"," Alright and it will be executed without any error."
"185.64"," Fine."
"187.12"," Now this was simple."
"188.64"," Now what if you have to assign different value to each variable for example I have a variable"
"193.55999999999997"," as X equal 20 Y equal 13 and Z equal 40."
"203.23999999999998"," So in this case what you can do for multiple assignment you can just write X comma Y comma"
"208.23999999999998"," Z equal 20 comma 30 comma 40."
