"start","content"
"0.0"," So in this session we'll start with the basic of Python, where we'll be learning like"
"9.48"," what is Python, who invented Python and why did it name it so."
"13.88"," I will also tell you about why you should learn Python and what are the popular companies"
"17.88"," and tech giants in the market were already used again."
"20.72"," So without delaying any further, let's start this session."
"25.12"," Let me start this session with some facts and research based on Python."
"29.84"," According to Stack Overflows 2018 developer survey, it was found that Python is the most"
"34.76"," wanted programming language of 2018."
"38.36"," Even if you talk about the career in Python, Python developers are in a great demand for"
"42.68"," a wide range of jobs all over the world."
"45.44"," These include machine learning, databases, data analysis, cloud infrastructures, website"
"50.6"," designing, web scraping, security, mobile developments and many more."
"56.519999999999996"," Let me just give you an example."
"58.56"," If you search for a Python developer job on any major job website like Indeed.com or Monster.com,"
"64.56"," you'll find thousands of job opportunities out there."
"68.4"," Based on Indeed's March 2018 data, the average salary of a Python developer in US was around"
"75.0"," $115,835."
"79.2"," Such high average salary in the case that many companies are competing to hire knowledgeable"
"83.56"," Python developers."
"85.36"," And it also supports the fact that Python is an in-demand skill."
"89.44"," Okay, so let's start our session with introduction to Python."
"93.68"," So what is Python?"
"95.28"," Well, Python is a high level object oriented programming language for general purpose"
"99.88"," programming."
"101.12"," It is one of the most widely used high level programming language and is well known for"
"105.16"," executing basic tasks with less code, which makes it more compact and an economical language"
"111.0"," to learn."
"112.36"," If you see, Python code is often 3 to 5 times shorter than the Java codes and around"
"117.88"," 5 to 10 times shorter than C++ codes."
"121.6"," Well, if you talk about its history, it was developed by Guadu Van Rozom in the year"
"127.08"," 1991 and since then its open source community is still growing."
"132.36"," So how do you think he came up with this name?"
"134.76"," Wasn't because of a snake?"
"136.36"," Well, no."
"137.60000000000002"," Rozom named Python over the name of a sitcom TV series Monty's Python flying circus."
"143.72000000000003"," It seems he was highly impressed with the show."
"145.92000000000002"," Right."
"146.92000000000002"," So these were some of the high level introduction to Python."
"150.16000000000003"," Now a question might arise in your mind that what made Python so popular or why you should"
"155.24"," learn it?"
"156.4"," So let's discuss it one by one."
"158.48000000000002"," So the first point we have is simple and easy to learn."
"161.84"," Well, if you compare Python with any other language, for example, Java or C++, you"
"167.32"," will find that its syntax is way lot easier than them."
"170.68"," You don't have to worry about the missing semi-commas in the end and its syntax is more"
"174.76"," readable and you are safe from writing multiple lines of code just for printing a statement"
"179.6"," like in case of Java."
"182.32"," If you talk about Python, all you need to write is just one line of statement, for example"
"186.51999999999998"," print and within the double quotes mentioned whatever you want to print."
"190.64"," So there's how it is simple and easy to learn."
"193.64"," The next point comes the career opportunity."
"196.68"," Well, like I told you in the beginning of this video, I tell that Python has a huge career"
"201.08"," opportunity in the IT industry."
"203.92000000000002"," Almost every other IT company beta startup or multi-billion company are using Python in"
"209.0"," some of the other ways."
"211.04"," So if you're a Python developer, you will be in a huge demand for a wide range of jobs"
"215.04000000000002"," in the domain of machine learning databases, data analysis, cloud infrastructure, website"
"220.2"," designing, website reliability, testing, scraping, security, mobile developments and many"
"226.23999999999998"," more."
"227.39999999999998"," If you don't trust my words, just go and look out for Python developer job on any major"
"232.11999999999998"," job website."
"233.11999999999998"," You will find thousands of job opportunities out there with an average salary of around"
"237.44"," $116,000."
"239.12"," This indicates that there are many companies out there who are competing to hire a knowledgeable"
"244.16"," Python developer for them."
"245.92"," So yeah, you have a huge career opportunity in Python."
"248.79999999999998"," All depends on your skill."
"250.23999999999998"," Alright, next is large open source community."
"254.48"," Well, if you become a Python developer and when you are stuck or you want to learn something"
"259.56"," new, then you don't have to worry about it."
"261.56"," You'll find a large number of resources like reference manuals, books, tutorials, videos,"
