"start","content"
"0.0"," Hello guys and welcome all to the spythensurfacation course."
"8.28"," In our previous session we learnt some of the theoretical concept of machine learning."
"12.16"," We covered the topics like what is machine learning, what are its various types and what"
"15.96"," are its various use cases."
"17.56"," I hope those things are clear to you."
"19.2"," So now we'll move ahead and perform a hands-on on machine learning."
"22.240000000000002"," We'll be loading a data set, understand its structure using statistical summary and finally"
"27.2"," create six different machine learning model and pick the best of it."
"30.56"," Okay, well there's a little piece of advice for you guys."
"33.4"," If you really want to learn machine learning with Python, so I'd suggest you to complete"
"37.08"," an end-to-end project."
"38.4"," At least it will force you to install and start your Python interpreter."
"41.92"," It will even give you a bird's eye view of how to step through a small project and"
"46.4"," once you complete one of the project you'll get a confidence and maybe you can go on and"
"51.120000000000005"," start with your own small projects."
"53.6"," So as a big enough, when you're applying machine learning to your own data set, you are"
"57.2"," working on a project."
"58.44"," So a machine learning project may not be a linear."
"60.760000000000005"," It may have a number of steps like define the problem, prepare the data, evaluate the"
"65.18"," algorithm, improve the result and present the results."
"67.84"," So the best way to really come up to terms with a new platform or tool is to work through"
"72.6"," a machine learning project end-to-end and cover the key step."
"75.92"," Namely, loading the data, summarizing it, evaluating algorithm and making some predictions."
"80.48"," So once you complete it, you'll have a template of your own that you can use on data set"
"84.36"," after data set."
"85.36"," So you can fill in the gaps such as further data preparation and improving results task"
"89.32000000000001"," later once you have more confidence."
"91.12"," Okay, so let's move ahead."
"92.92"," Things you'll learn after this session."
"94.36"," So once we are done with this session, you'll know how to load the data set, how you can"
"97.84"," summarize it, how to visualize your data set, how to evaluate some algorithm and finally"
"102.48"," you'll learn how to make some predictions."
"104.64"," Okay, so let's move ahead."
"106.32000000000001"," So we'll be performing the demo on irisflower data set."
"109.16"," Well, the project which we are going to perform is generally known as the hello world of"
"113.32"," machine learning."
"114.32"," So it's the best project to start with because it's so well understood."
"117.52"," Okay, and why it's so well understood because so all the attributes in this data set is"
"122.2"," numeric."
"123.2"," So all you have to do is figure out how to load and handle the data."
"126.03999999999999"," So it's a classification problem."
"127.84"," Thereby allowing you to practice with perhaps an easy type of supervised learning."
"131.88"," Okay, it also supports a multi-class classification problem that may require some specialized"
"136.84"," handling."
"137.84"," So it's iris data set consists of four different attributes, sepil and sepil with petal"
"141.84"," and petal with and it consists of 150 rows, meaning it is very small and it can easily fit"
"147.72"," into the memory."
"148.72"," All the numeric attributes are in the same unit and the same scale."
