"start","content"
"0.0"," Well, in this session, we'll learn about various data types in Python."
"12.0"," Well, Python has majorly two data types, immutable data type and mutable data type."
"21.0"," Immutable are the one which cannot be changed or modified and mutable are the one which"
"26.0"," can be changed."
"27.0"," All right, immutable data type consists of numbers, strings and tuples."
"33.0"," On the other hand, mutable data type, they consist of lists, dictionaries and sets."
"39.0"," All right, so let's discuss about them one by one, starting with numbers."
"45.0"," So, under the topic of numeric little, I have already discussed that Python has four different types of numeric"
"51.0"," literals, integer, long integer, floating number and complex number."
"55.0"," Well, I have also told you that you don't need to specify the data type of a variable while you're declaring it."
"60.0"," Remember, Python would automatically convert a number from one type to another if it means."
"66.0"," Fine, don't worry if you want to explicitly convert one data type to another."
"70.0"," You can do it using int function, long function, float function or complex function."
"75.0"," All right, you have that option available with you."
"79.0"," For now, let's just move ahead and see how we can find the data type of a variable."
"84.0"," Let's see."
"87.0"," Suppose I'm declaring a integer variable equal 10."
"92.0"," Let's define a name."
"100.0"," As a Jill."
"102.0"," Now, what if I want to check the data type of these variables?"
"105.0"," So, how can I do that?"
"106.0"," So, for that, we have type function."
"108.0"," So, print the type of variable a."
"112.0"," All right, or print the type of variable name or print the type of variable,"
"128.0"," sality."
"130.0"," Fine, executed."
"132.0"," Sorry, there's a typo."
"136.0"," It's type, all right?"
"138.0"," So, you can see that variable a's of type integer, variable name is of type string,"
"144.0"," and variable salities of type float."
"147.0"," Fine, all right."
"149.0"," Let's get back to our tutorial."
"151.0"," So, this was about the numbers."
"154.0"," Next is strings."
"157.0"," Well, anything which is written under the single or double quotes is treated as a string."
"164.0"," All right, let's perform some operations on string and understand them in detail."
"173.0"," Suppose I have first string as"
"181.0"," Hello, old."
"185.0"," And my second string is in telepath."
"191.0"," All right."
"192.0"," Now, what if I want to print first character from the string one and the last character from string two?"
"198.0"," So, how will I do that?"
"200.0"," Let's see."
"201.0"," So, what you can do?"
"203.0"," Print STR1 and I need the first character."
"206.0"," So, my first character is at index number zero."
"209.0"," I'll just mention STR1 of zero."
"214.0"," And I want the last character from string two, right?"
"217.0"," So, print STR2."
"220.0"," So, if you want the last character, just specify minus one."
"225.0"," Executed."
"227.0"," So, you got the output as capital H and small t."
"231.0"," Since capital H is the first character from string one and small t is the last character from string two."
"241.0"," All right."
"242.0"," So, now, what if I need to extract Hello from Hello, old?"
"245.0"," So, how will I do that?"
"248.0"," What I need to do?"
"251.0"," Extract Hello from Hello, old."
"262.0"," So, all you need to do is print from with string, string one."
"269.0"," Hello, starting from zero and it should enter 01234."
"276.0"," It should enter 5."
"278.0"," All right."
"279.0"," And execute it."
"281.0"," So, you'll get the output as Hello."
"284.0"," Fine."
"286.0"," This is how you can collect the substring from a string."
"289.0"," One thing to remember is that if you check the index number of Hello,"
"294.0"," it would end at 01234."
"299.0"," Right."
"300.0"," So, when you want a substring, so you have to mention it as plus one."
"304.0"," So, 4 plus one is 5."
"306.0"," So, 0 till 5."
"308.0"," It won't include the fifth position."
"310.0"," Generally, if you are extracting a substring, the last number which are including that thing is not included."
"316.0"," It means that everything which would be between 0 and less than 5 would come as the substring."
"323.0"," All right."
"324.0"," Let's perform some operations on it."
"327.0"," So, first we have is the fine function."
"330.0"," So, what are these fine function?"
"332.0"," Well, this fine function returns the position of the string."
"336.0"," Let's take an example."
"338.0"," For example, I have a string as STR equal attachment."
"350.0"," And what I need to do, I want to find the position of the substring me from it."
"354.0"," So, STR dot find and inside that, just mention what you want to find."
"361.0"," Like I want to find the position of me."
"363.0"," That's executed."
"365.0"," So, you got the output as 6."
"367.0"," Why?"
"368.0"," Since, ME starts from 6."
"372.0"," 012345 and it's on sixth position."
"378.0"," So, that's why you got the position as 6."
"381.0"," Next is replace."
"384.0"," Well, this replace function is used to replace one character or string with other."
"389.0"," Fine."
"390.0"," It's like, what if I want to replace this ME with ME?"
"395.0"," So, STR dot replace."
"399.0"," What I want to replace?"
"402.0"," First, mention that."
"403.0"," I want to replace ME with what I want to replace."
"406.0"," It's M."
"409.0"," Fine."
"410.0"," Executed."
"411.0"," So, you got the output as attachment."
"414.0"," ATTACHMNT."
"417.0"," Fine."
"418.0"," ME is replaced with M."
"421.0"," One more thing that you can do up here is, let me just show you."
"426.0"," You can convert the word attachment into attach."
"429.0"," Let's see how."
"430.0"," Attach dot replace."
"434.0"," So, what you need to replace from here is MENT."
"438.0"," You don't want MENT from here."
"440.0"," So, what should you replace it with?"
"442.0"," You can replace it with space."
"444.0"," That's it."
"445.0"," If you're executed, you'll get the word attach."
"449.0"," What if I don't mention the space up here?"
"452.0"," Here you get the output as attach."
"454.0"," Even that work."
"455.0"," Alright."
"456.0"," Fine."
"458.0"," Next, we have as the split function."
"461.0"," Well, this function is used to create split on the base of a character."
"465.0"," For example, I have a split string which consists of word 1 comma word 2 comma word 3."
"480.0"," So, all these three different words are separated by comma."
"484.0"," So, what I want to do, I want to split the entire string on the base of comma."
"489.0"," So, I'll write split str dot split on the base of comma and executed."
"503.0"," So, as you can see, I got the output as three different words."
"507.0"," Word 1, word 2 and word 3."
"510.0"," Let's move ahead."
"512.0"," Next is the count function."
"514.0"," Well, count function returns the count of the character in the string."
"518.0"," For example, let's take a string as str 3 equals IntelliBat."
"530.0"," Now, I want to find the count of letter i from this particular string."
"536.0"," So, str 3 dot count I'll mention i."
"543.0"," Let's execute it."
"545.0"," So, what do you think the output should be?"
"547.0"," i n t e double l ip double a t."
"552.0"," So, you think it should be 2?"
"555.0"," Well, according to me, it will be 1."
"558.0"," I'll tell you why."
"560.0"," See, the output is 1."
"562.0"," Because, remember, I told you Python is case sensitive."
"566.0"," So, both the upper case and lower cases are treated differently."
"570.0"," So, if I'm searching for small i, that small i is just appearing once."
"574.0"," So, I got the count of small i as 1."
"578.0"," Now, what if I convert the string to upper case?"
"584.0"," dot u dot upper."
"588.0"," Let's convert it to upper case."
"592.0"," Okay, that's it."
"593.0"," str 3 dot upper."
"595.0"," So, give me IntelliBat."
"598.0"," Let's store it in some variable like str 4 equal str 3 dot upper."
"605.0"," Fine."
"608.0"," Now, if you count the number of i's in str 4,"
"612.0"," you'll get the output as 2."
"619.0"," By, since in capital IntelliBat, you have 2 i's."
"624.0"," Alright."
"627.0"," Fine."
"630.0"," So, we discussed about the upper, which converts the character string to the upper case."
"636.0"," Fine."
"637.0"," Next is the max or men function."
"639.0"," Well, these functions are used to return the max or men ascii values."
"645.0"," For example, let's take a string 5 as anything."
"651.0"," For example, exclamation mark, add the rate, hash, 1 to 3,"
"656.0"," capital A, small B, small A, C, capital C."
"661.0"," Alright."
"663.0"," So, this is my string 5."
"665.0"," Now, I want to find the maximum ascii value from it."
"669.0"," So, what I'll do, I'll just write max str 5."
"675.0"," Execute it."
"679.0"," I must do mention this."
"682.0"," Put it under the codes."
"685.0"," Execute it."
"686.0"," So, the character with maximum ascii value is small C."
"691.0"," Alright."
"694.0"," Or, what if I want to find the minimum ascii value from string 5?"
